CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,85,-,1,
People incarcerated at the Federal Prison in Lompoc,-,107,-,1,
CITY OF SANTA MARIA,-,158,-,2,
COMMUNITY OF ORCUTT,-,38,-,0,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,25,-,1,
Out of County,-,-,-,-,
Pending,-,7,-, ,
May,4,2020,,,
Santa Barbara County Totals,0,526,0,8,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,22,-,0,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,63,-,0,
CITY OF GOLETA,-,7,-,2,
COMMUNITY OF ISLA VISTA,-,1,-,0,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,15,-,1,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,6,-,0,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,84,-,1,
People incarcerated at the Federal Prison in Lompoc,-,107,-,1,
CITY OF SANTA MARIA,-,152,-,2,
COMMUNITY OF ORCUTT,-,38,-,0,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,25,-,1,
Out of County,-,-,-,-,
Pending,-,6,-, ,
May,3,2020,,,
Santa Barbara County Totals,0,514,0,8,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,22,-,0,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,60,-,0,
CITY OF GOLETA,-,7,-,2,
COMMUNITY OF ISLA VISTA,-,1,-,0,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,14,-,1,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,6,-,0,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,84,-,1,
People incarcerated at the Federal Prison in Lompoc,-,107,-,1,
CITY OF SANTA MARIA,-,145,-,2,
COMMUNITY OF ORCUTT,-,37,-,0,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,25,-,1,
Out of County,-,-,-,-,
Pending,-,6,-, ,
May,2,2020,,,
Santa Barbara County Totals,0,508,0,8,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,22,-,0,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,60,-,0,
CITY OF GOLETA,-,7,-,2,
COMMUNITY OF ISLA VISTA,-,1,-,0,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,14,-,1,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,6,-,0,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,84,-,1,
People incarcerated at the Federal Prison in Lompoc,-,107,-,1,
CITY OF SANTA MARIA,-,139,-,2,
COMMUNITY OF ORCUTT,-,37,-,0,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,25,-,1,
Out of County,-,-,-,-,
Pending,-,6,-, ,
May,1,2020,,,
Santa Barbara County Totals,0,506,0,8,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,22,-,0,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,59,-,0,
CITY OF GOLETA,-,7,-,2,
COMMUNITY OF ISLA VISTA,-,1,-,0,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,14,-,1,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,5,-,0,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,84,-,1,
People incarcerated at the Federal Prison in Lompoc,-,106,-,1,
CITY OF SANTA MARIA,-,141,-,2,
COMMUNITY OF ORCUTT,-,37,-,0,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,25,-,1,
Out of County,-,-,-,-,
Pending,-,5,-, ,
April,30,2020,,,
Santa Barbara County Totals,0,496,0,8,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,22,-,0,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,57,-,0,
CITY OF GOLETA,-,7,-,2,
COMMUNITY OF ISLA VISTA,-,1,-,0,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,13,-,1,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,5,-,0,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,84,-,1,
People incarcerated at the Federal Prison in Lompoc,-,106,-,1,
CITY OF SANTA MARIA,-,135,-,2,
COMMUNITY OF ORCUTT,-,36,-,0,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,25,-,1,
Out of County,-,-,-,-,
Pending,-,5,-, ,
April,29,2020,,,
Santa Barbara County Totals,0,485,0,8,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,21,-,0,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,57,-,0,
CITY OF GOLETA,-,7,-,2,
COMMUNITY OF ISLA VISTA,-,1,-,0,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,13,-,1,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,5,-,0,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,80,-,1,
People incarcerated at the Federal Prison in Lompoc,-,105,-,1,
CITY OF SANTA MARIA,-,130,-,2,
COMMUNITY OF ORCUTT,-,36,-,0,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,25,-,1,
Out of County,-,-,-,-,
Pending,-,5,-, ,
April,28,2020,,,
Santa Barbara County Totals,0,477,0,7,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,21,-,0,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,56,-,0,
CITY OF GOLETA,-,7,-,2,
COMMUNITY OF ISLA VISTA,-,1,-,0,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,13,-,1,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,5,-,0,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,79,-,1,
People incarcerated at the Federal Prison in Lompoc,-,104,-,1,
CITY OF SANTA MARIA,-,128,-,1,
COMMUNITY OF ORCUTT,-,36,-,0,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,24,-,1,
Out of County,-,-,-,-,
Pending,-,3,-, ,
April,27,2020,,,
Santa Barbara County Totals,0,473,0,7,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,21,-,0,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,55,-,0,
CITY OF GOLETA,-,7,-,2,
COMMUNITY OF ISLA VISTA,-,1,-,0,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,13,-,1,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,5,-,0,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,79,-,1,
People incarcerated at the Federal Prison in Lompoc,-,104,-,1,
CITY OF SANTA MARIA,-,126,-,1,
COMMUNITY OF ORCUTT,-,36,-,0,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,24,-,1,
Out of County,-,-,-,-,
Pending,-,2,-, ,
April,26,2020,,,
Santa Barbara County Totals,0,471,0,7,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,25,2020,,,
Santa Barbara County Totals,0,469,0,7,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,24,2020,,,
Santa Barbara County Totals,0,460,0,6,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,23,2020,,,
Santa Barbara County Totals,0,451,0,5,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,22,2020,,,
Santa Barbara County Totals,0,440,0,5,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,21,2020,,,
Santa Barbara County Totals,0,429,0,5,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,20,2020,,,
Santa Barbara County Totals,0,416,0,4,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,19,2020,,,
Santa Barbara County Totals,0,394,0,4,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,18,2020,,,
Santa Barbara County Totals,0,385,0,4,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,17,2020,,,
Santa Barbara County Totals,0,373,0,3,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,16,2020,,,
Santa Barbara County Totals,0,354,0,3,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,15,2020,,,
Santa Barbara County Totals,0,334,0,2,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,14,2020,,,
Santa Barbara County Totals,0,313,0,2,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,13,2020,,,
Santa Barbara County Totals,0,284,0,2,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,12,2020,,,
Santa Barbara County Totals,0,267,0,2,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,11,2020,,,
Santa Barbara County Totals,0,264,0,2,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,10,2020,,,
Santa Barbara County Totals,0,260,0,2,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,9,2020,,,
Santa Barbara County Totals,0,243,0,2,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,8,2020,,,
Santa Barbara County Totals,0,228,0,2,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
UNINCORPORATED AREA OF THE GOLETA VALLEY AND GAVIOTA,-,-,-,-,
"SANTA YNEZ VALLEY including the Cities of Solvang & Buellton, and the communities of Santa Ynez, Los Alamos, Los Olivos and Ballard",-,-,-,-,
CITY OF LOMPOC and the communities of Mission Hills and Vandenberg Village,-,-,-,-,
FEDERAL PRISON IN LOMPOC,-,-,-,-,
CITY OF SANTA MARIA,-,-,-,-,
COMMUNITY OF ORCUTT,-,-,-,-,
"UNINCORPORATED AREAS of Sisquoc, Casmalia, Garey,  Cuyama, New Cuyama, and the City of Guadalupe",-,-,-,-,
Out of County,-,-,-,-,
Pending,-,-,-,-,
April,7,2020,,,
Santa Barbara County Totals,0,218,0,2,
"SOUTH COUNTY UNINCORPORATED AREA includes communities of Montecito, Summerland and the City of Carpinteria",-,-,-,-,
CITY OF SANTA BARBARA and the unincorporated area of Mission Canyon,-,-,-,-,
CITY OF GOLETA,-,-,-,-,
COMMUNITY OF ISLA VISTA,-,-,-,-,
